,Unnamed: 0,title,artist,count,year
2171,71,What Would You Do?,The Isley Brothers Featuring Ronald Isley,20,2003
2172,72,Send The Pain Below,Chevelle,20,2003
2173,73,What A Beautiful Day,Chris Cagle,20,2003
2174,74,My Love Is Like... Wo,Mya,20,2003
2175,75,Big Yellow Taxi,Counting Crows Featuring Vanessa Carlton,20,2003
2176,76,Big Star,Kenny Chesney,20,2003
2177,77,Man To Man,Gary Allan,20,2003
2178,78,Beer For My Horses,Toby Keith Duet With Willie Nelson,20,2003
2179,79,What Was I Thinkin',Dierks Bentley,20,2003
2180,80,Baby Boy,Beyonce Featuring Sean Paul,20,2003
2181,81,Brokenheartsville,Joe Nichols,20,2003
2182,82,All I Have,Jennifer Lopez Featuring LL Cool J,20,2003
2183,83,Are You Happy Now?,Michelle Branch,20,2003
2184,84,Angel,Amanda Perez,20,2003
2185,85,Miss Independent,Kelly Clarkson,20,2003
2186,86,All The Things She Said,t.A.T.u.,20,2003
2187,87,Who Wouldn't Wanna Be Me,Keith Urban,20,2003
2188,88,Amazing,Josh Kelley,20,2003
2189,89,Real Good Man,Tim McGraw,20,2003
2190,90,"Never Leave You - Uh Ooh, Uh Oooh!",Lumidee,20,2003
2191,91,Celebrity,Brad Paisley,20,2003
2192,92,Your Body Is A Wonderland,John Mayer,20,2003
2193,93,"No Shoes, No Shirt, No Problems",Kenny Chesney,20,2003
2194,94,Come Over,Aaliyah,20,2003
2195,95,Say Yes,Floetry,20,2003
2196,96,4 Ever,Lil' Mo Featuring Fabolous,20,2003
2197,97,Love You Out Loud,Rascal Flatts,20,2003
2198,98,"Can't Stop, Won't Stop",Young Gunz,20,2003
2199,99,Never Scared,Bone Crusher Featuring Killer Mike & T.I.,20,2003
2200,0,Hero,Enrique Iglesias,42,2002
2201,1,A Thousand Miles,Vanessa Carlton,41,2002
2202,2,Wherever You Will Go,The Calling,37,2002
2203,3,Blurry,Puddle Of Mudd,36,2002
2204,4,Gimme The Light,Sean Paul,35,2002
2205,5,Wasting My Time,Default,35,2002
2206,6,The Middle,Jimmy Eat World,33,2002
2207,7,Foolish,Ashanti,32,2002
2208,8,How You Remind Me,Nickelback,32,2002
2209,9,Complicated,Avril Lavigne,31,2002
2210,10,One Last Breath,Creed,30,2002
2211,11,Soak Up The Sun,Sheryl Crow,29,2002
2212,12,In The End,Linkin Park,29,2002
2213,13,What's Luv?,Fat Joe Featuring Ashanti,28,2002
2214,14,All You Wanted,Michelle Branch,28,2002
2215,15,Heaven,DJ Sammy & Yanou Featuring Do,27,2002
2216,16,I Need A Girl (Part Two),"P. Diddy & Ginuwine Featuring Loon, Mario Winans & Tammy Ruggeri",26,2002
2217,17,U Don't Have To Call,Usher,26,2002
2218,18,Ain't It Funny,Jennifer Lopez Featuring Ja Rule,26,2002
2219,19,If I Could Go!,Angie Martinez Featuring Lil' Mo & Sacario,26,2002
2220,20,Hot In Herre,Nelly,26,2002
2221,21,halfcrazy,Musiq,25,2002
2222,22,Dilemma,Nelly Featuring Kelly Rowland,25,2002
2223,23,More Than A Woman,Aaliyah,24,2002
2224,24,No Such Thing,John Mayer,24,2002
2225,25,Nothin',N.O.R.E.,24,2002
2226,26,Still Fly,Big Tymers,24,2002
2227,27,Move B***h,Ludacris Featuring Mystikal & Infamous 2.0,23,2002
2228,28,Happy,Ashanti,23,2002
2229,29,I'm Gonna Be Alright,Jennifer Lopez Featuring Nas,23,2002
2230,30,Po' Folks,Nappy Roots Featuring Anthony Hamilton,23,2002
2231,31,I Need A Girl (Part One),P. Diddy Featuring Usher & Loon,23,2002
2232,32,Gangsta Lovin',Eve Featuring Alicia Keys,22,2002
2233,33,Baby,Ashanti,22,2002
2234,34,Uh Huh,B2K,22,2002
2235,35,Just A Friend 2002,Mario,21,2002
2236,36,Oh Boy,Cam'Ron Featuring Juelz Santana,21,2002
2237,37,The Impossible,Joe Nichols,21,2002
2238,38,Don't Mess With My Man,Nivea Featuring Brian & Brandon Casey,21,2002
2239,39,Don't Let Me Get Me,P!nk,21,2002
2240,40,Gotta Get Thru This,Daniel Bedingfield,21,2002
2241,41,I Love You,Faith Evans,21,2002
2242,42,Too Bad,Nickelback,20,2002
2243,43,Two Wrongs,Wyclef Jean Featuring Claudette Ortiz,20,2002
2244,44,Escape,Enrique Iglesias,20,2002
2245,45,Feels Good (Don't Worry Bout A Thing),Naughty By Nature Featuring 3LW,20,2002
2246,46,Girlfriend,'N Sync Featuring Nelly,20,2002
2247,47,Unbroken,Tim McGraw,20,2002
2248,48,Give It To Her,Tanto Metro & Devonte,20,2002
2249,49,Full Moon,Brandy,20,2002
2250,50,The One,Gary Allan,20,2002
2251,51,The Good Stuff,Kenny Chesney,20,2002
2252,52,Drive (For Daddy Gene),Alan Jackson,20,2002
2253,53,Good Times,Styles,20,2002
2254,54,For You,Staind,20,2002
2255,55,"I Breathe In, I Breathe Out",Chris Cagle,20,2002
2256,56,Grindin',Clipse,20,2002
2257,57,The Cowboy In Me,Tim McGraw,20,2002
2258,58,Oops (Oh My),Tweet,20,2002
2259,59,Nothing In This World,KeKe Wyatt Featuring Avant,20,2002
2260,60,Rainy Dayz,Mary J. Blige Featuring Ja Rule,20,2002
2261,61,My List,Toby Keith,20,2002
2262,62,Makin' Good Love,Avant,20,2002
2263,63,Running Away,Hoobastank,20,2002
2264,64,Long Time Gone,Dixie Chicks,20,2002
2265,65,Living And Living Well,George Strait,20,2002
2266,66,Saturday (Oooh! Ooooh!),Ludacris Featuring Sleepy Brown,20,2002
2267,67,Just Like A Pill,P!nk,20,2002
2268,68,Somebody Like You,Keith Urban,20,2002
2269,69,I'm Gonna Miss Her (The Fishin' Song),Brad Paisley,20,2002
2270,70,Someone To Love You,Ruff Endz,20,2002
2271,71,I Should Be Sleeping,Emerson Drive,20,2002
2272,72,Stingy,Ginuwine,20,2002
2273,73,I Miss My Friend,Darryl Worley,20,2002
2274,74,I Don't Have To Be Me ('til Monday),Steve Azar,20,2002
2275,75,Down 4 U,"Irv Gotti Presents The Inc. Featuring Ja Rule, Ashanti, Charli Baltimore & Vita",20,2002
2276,76,Here Is Gone,Goo Goo Dolls,20,2002
2277,77,Ten Rounds With Jose Cuervo,Tracy Byrd,20,2002
2278,78,Hella Good,No Doubt,20,2002
2279,79,That's When I Love You,Phil Vassar,20,2002
2280,80,Hands Clean,Alanis Morissette,20,2002
2281,81,Drift & Die,Puddle Of Mudd,20,2002
2282,82,Pass The Courvoisier Part II,Busta Rhymes Featuring P. Diddy & Pharrell,20,2002
2283,83,Blessed,Martina McBride,20,2002
2284,84,You Know That I Love You,Donell Jones,20,2002
2285,85,Aerials,System Of A Down,20,2002
2286,86,Young,Kenny Chesney,20,2002
2287,87,Beautiful Mess,Diamond Rio,20,2002
2288,88,"Courtesy Of The Red, White And Blue (The Angry American)",Toby Keith,20,2002
2289,89,What If She's An Angel,Tommy Shane Steiner,20,2002
2290,90,Without Me,Eminem,20,2002
2291,91,Cleanin' Out My Closet,Eminem,20,2002
2292,92,Days Go By,Dirty Vegas,20,2002
2293,93,Chop Suey,System Of A Down,20,2002
2294,94,Can't Get You Out Of My Head,Kylie Minogue,20,2002
2295,95,By The Way,Red Hot Chili Peppers,20,2002
2296,96,Always On Time,Ja Rule Featuring Ashanti,20,2002
2297,97,Where Are You Going,Dave Matthews Band,20,2002
2298,98,Anything,Jaheim Featuring Next,20,2002
2299,99,Addictive,Truth Hurts Featuring Rakim,20,2002
2300,0,Hanging By A Moment,Lifehouse,47,2001
2301,1,Angel,Shaggy Featuring Rayvon,45,2001
2302,2,Drops Of Jupiter (Tell Me),Train,42,2001
2303,3,Drive,Incubus,39,2001
2304,4,Thank You,Dido,39,2001
2305,5,It's Been Awhile,Staind,38,2001
2306,6,Hit 'Em Up Style (Oops!),Blu Cantrell,34,2001
2307,7,Let Me Blow Ya Mind,Eve Featuring Gwen Stefani,33,2001
2308,8,Follow Me,Uncle Kracker,33,2001
2309,9,I Do!!,Toya,31,2001
2310,10,If You're Gone,matchbox twenty,31,2001
2311,11,Peaches & Cream,112,29,2001
2312,12,Where The Party At,Jagged Edge With Nelly,29,2001
2313,13,Fallin',Alicia Keys,29,2001
2314,14,Ride Wit Me,Nelly Featuring City Spud,29,2001
2315,15,What Would You Do?,City High,28,2001
2316,16,I Hope You Dance,Lee Ann Womack,28,2001
2317,17,South Side,Moby Featuring Gwen Stefani,27,2001
2318,18,Fill Me In,Craig David,27,2001
2319,19,Stutter,Joe Featuring Mystikal,26,2001
2320,20,I'm Real,Jennifer Lopez Featuring Ja Rule,26,2001
2321,21,Only Time,Enya,25,2001
2322,22,Put It On Me,Ja Rule Featuring Lil' Mo & Vita,25,2001
2323,23,Again,Lenny Kravitz,25,2001
2324,24,U Remind Me,Usher,24,2001
2325,25,I'm Like A Bird,Nelly Furtado,24,2001
2326,26,Get Ur Freak On,"Missy ""Misdemeanor"" Elliott",24,2001
2327,27,Butterfly,Crazy Town,23,2001
2328,28,The Space Between,Dave Matthews Band,23,2001
2329,29,Music,Madonna,23,2001
2330,30,Differences,Ginuwine,23,2001
2331,31,Family Affair,Mary J. Blige,23,2001
2332,32,When It's Over,Sugar Ray,22,2001
2333,33,Missing You,Case,22,2001
2334,34,Dance With Me,Debelah Morgan,22,2001
2335,35,Superwoman Pt. II,Lil' Mo Featuring Fabolous,22,2001
2336,36,All For You,Janet,22,2001
2337,37,Raise Up,Petey Pablo,21,2001
2338,38,Crazy,K-Ci & JoJo,21,2001
2339,39,Fiesta,R. Kelly Featuring Jay-Z,21,2001
2340,40,The Way You Love Me,Faith Hill,21,2001
2341,41,One Minute Man,"Missy ""Misdemeanor"" Elliott",21,2001
2342,42,She Couldn't Change Me,Montgomery Gentry,21,2001
2343,43,Be Like That,3 Doors Down,21,2001
2344,44,Love,Musiq Soulchild,21,2001
2345,45,Stranger In My House,Tamia,21,2001
2346,46,I Could Not Ask For More,Sara Evans,20,2001
2347,47,Izzo (H.O.V.A.),JAY-Z,20,2001
2348,48,Mad Season,matchbox twenty,20,2001
2349,49,Flavor Of The Weak,American Hi-Fi,20,2001
2350,50,Irresistible,Jessica Simpson,20,2001
2351,51,It's A Great Day To Be Alive,Travis Tritt,20,2001
2352,52,On A Night Like This,Trick Pony,20,2001
2353,53,Jaded,Aerosmith,20,2001
2354,54,Nobody Wants To Be Lonely,Ricky Martin Duet With Christina Aguilera,20,2001
2355,55,What I Really Meant To Say,Cyndi Thomson,20,2001
2356,56,Just In Case,Jaheim,20,2001
2357,57,La Bomba,Azul Azul,20,2001
2358,58,Only In America,Brooks & Dunn,20,2001
2359,59,Lady Marmalade,"Christina Aguilera, Lil' Kim, Mya & P!nk",20,2001
2360,60,Look At Us,Sarina Paris,20,2001
2361,61,I'm Just Talkin' About Tonight,Toby Keith,20,2001
2362,62,I'm Already There,Lonestar,20,2001
2363,63,More Than That,Backstreet Boys,20,2001
2364,64,Where The Blacktop Ends,Keith Urban,20,2001
2365,65,Oochie Wally,QB Finest Featuring Nas & Bravehearts,20,2001
2366,66,This Is Me,Dream,20,2001
2367,67,Here's To The Night,Eve 6,20,2001
2368,68,Heard It All Before,Sunshine Anderson,20,2001
2369,69,Turn Off The Light,Nelly Furtado,20,2001
2370,70,Grown Men Don't Cry,Tim McGraw,20,2001
2371,71,I Wanna Be Bad,Willa Ford,20,2001
2372,72,I Would've Loved You Anyway,Trisha Yearwood,20,2001
2373,73,Take It To Da House,Trick Daddy Featuring The SNS Express,20,2001
2374,74,I'm A Believer,Smash Mouth,20,2001
2375,75,When I Think About Angels,Jamie O'Neal,20,2001
2376,76,Maybe I Deserve,Tank,20,2001
2377,77,Never Had A Dream Come True,S Club 7,20,2001
2378,78,I'm A Thug,Trick Daddy,20,2001
2379,79,There You'll Be,Faith Hill,20,2001
2380,80,Survivor,Destiny's Child,20,2001
2381,81,One More Day,Diamond Rio,20,2001
2382,82,Who I Am,Jessica Andrews,20,2001
2383,83,Can't Deny It,Fabolous Featuring Nate Dogg,20,2001
2384,84,Ain't Nothing 'Bout You,Brooks & Dunn,20,2001
2385,85,All Or Nothing,O-Town,20,2001
2386,86,Play,Jennifer Lopez,20,2001
2387,87,Angry All The Time,Tim McGraw,20,2001
2388,88,Southern Hospitality,Ludacris,20,2001
2389,89,Austin,Blake Shelton,20,2001
2390,90,Bad Day,Fuel,20,2001
2391,91,After Party,Koffee Brown,20,2001
2392,92,Can't Believe,Faith Evans Featuring Carl Thomas,20,2001
2393,93,Yellow,Coldplay,20,2001
2394,94,Someone To Call My Lover,Janet,20,2001
2395,95,"So Fresh, So Clean",OutKast,20,2001
2396,96,Right Where I Need To Be,Gary Allan,20,2001
2397,97,Breathless,The Corrs,20,2001
2398,98,Crawling,Linkin Park,20,2001
2399,99,Schism,Tool,20,2001
2400,0,Breathe,Faith Hill,45,2000
2401,1,I Wanna Know,Joe,44,2000
2402,2,Higher,Creed,41,2000
2403,3,Everything You Want,Vertical Horizon,41,2000
2404,4,Kryptonite,3 Doors Down,39,2000
2405,5,Back At One,Brian McKnight,39,2000
2406,6,He Wasn't Man Enough,Toni Braxton,37,2000
2407,7,Smooth,Santana Featuring Rob Thomas,36,2000
2408,8,Bent,matchbox twenty,36,2000
2409,9,The Way You Love Me,Faith Hill,35,2000
2410,10,I Wish,Carl Thomas,34,2000
2411,11,Amazed,Lonestar,34,2000
2412,12,(Hot S**t) Country Grammar,Nelly,34,2000
2413,13,With Arms Wide Open,Creed,34,2000
2414,14,There You Go,P!nk,32,2000
2415,15,You Sang To Me,Marc Anthony,32,2000
2416,16,Try Again,Aaliyah,32,2000
2417,17,"Jumpin', Jumpin'",Destiny's Child,32,2000
2418,18,Back Here,BBMak,31,2000
2419,19,Say My Name,Destiny's Child,31,2000
2420,20,Thong Song,Sisqo,28,2000
2421,21,I Try,Macy Gray,27,2000
2422,22,Absolutely (Story Of A Girl),Nine Days,27,2000
2423,23,Maria Maria,Santana Featuring The Product G&B,26,2000
2424,24,Incomplete,Sisqo,26,2000
2425,25,Desert Rose,Sting Featuring Cheb Mami,26,2000
2426,26,Purest Of Pain (A Puro Dolor),Son By Four,26,2000
2427,27,No More,Ruff Endz,26,2000
2428,28,It's Gonna Be Me,'N Sync,25,2000
2429,29,I Need You,LeAnn Rimes,25,2000
2430,30,Where I Wanna Be,Donell Jones,25,2000
2431,31,Faded,SoulDecision Featuring Thrust,24,2000
2432,32,Let's Get Married,Jagged Edge,24,2000
2433,33,I Need To Know,Marc Anthony,24,2000
2434,34,Show Me The Meaning Of Being Lonely,Backstreet Boys,24,2000
2435,35,It Feels So Good,Sonique,24,2000
2436,36,Doesn't Really Matter,Janet,24,2000
2437,37,Bye Bye Bye,'N Sync,23,2000
2438,38,Dance With Me,Debelah Morgan,23,2000
2439,39,I Knew I Loved You,Savage Garden,23,2000
2440,40,Never Let You Go,Third Eye Blind,22,2000
2441,41,Don't Think I'm Not,Kandi,22,2000
2442,42,Get It On Tonite,Montell Jordan,22,2000
2443,43,Otherside,Red Hot Chili Peppers,22,2000
2444,44,I Turn To You,Christina Aguilera,22,2000
2445,45,Wifey,Next,21,2000
2446,46,Most Girls,P!nk,21,2000
2447,47,Music,Madonna,21,2000
2448,48,Party Up (Up In Here),DMX,21,2000
2449,49,That's The Way It Is,Celine Dion,21,2000
2450,50,Come On Over Baby (All I Want Is You),Christina Aguilera,21,2000
2451,51,Wonderful,Everclear,21,2000
2452,52,Love's The Only House,Martina McBride,20,2000
2453,53,Only God Knows Why,Kid Rock,20,2000
2454,54,Couldn't Last A Moment,Collin Raye,20,2000
2455,55,I Will...But,SHeDAISY,20,2000
2456,56,Prayin' For Daylight,Rascal Flatts,20,2000
2457,57,Crash And Burn,Savage Garden,20,2000
2458,58,I'll Be,Reba McEntire,20,2000
2459,59,It Must Be Love,Alan Jackson,20,2000
2460,60,It's My Life,Bon Jovi,20,2000
2461,61,Oops!...I Did It Again,Britney Spears,20,2000
2462,62,I Disappear,Metallica,20,2000
2463,63,I Like It,Sammie,20,2000
2464,64,Just Be A Man About It,Toni Braxton,20,2000
2465,65,How Do You Like Me Now?!,Toby Keith,20,2000
2466,66,Give Me Just One Night (Una Noche),98 Degrees,20,2000
2467,67,Last Resort,Papa Roach,20,2000
2468,68,Lessons Learned,Tracy Lawrence,20,2000
2469,69,Forgot About Dre,Dr. Dre Featuring Eminem,20,2000
2470,70,Don't Call Me Baby,Madison Avenue,20,2000
2471,71,Flowers On The Wall,Eric Heatherly,20,2000
2472,72,Falls Apart,Sugar Ray,20,2000
2473,73,From The Bottom Of My Broken Heart,Britney Spears,20,2000
2474,74,I Don't Wanna,Aaliyah,20,2000
2475,75,I Hope You Dance,Lee Ann Womack,20,2000
2476,76,Separated,Avant,20,2000
2477,77,Better Off Alone,Alice Deejay,20,2000
2478,78,Best Of Intentions,Travis Tritt,20,2000
2479,79,The Chain Of Love,Clay Walker,20,2000
2480,80,The Best Day,George Strait,20,2000
2481,81,The Next Episode,Dr. Dre Featuring Snoop Dogg,20,2000
2482,82,Been There,Clint Black With Steve Wariner,20,2000
2483,83,That's The Way,Jo Dee Messina,20,2000
2484,84,Be With You,Enrique Iglesias,20,2000
2485,85,Broadway,Goo Goo Dolls,20,2000
2486,86,Bag Lady,Erykah Badu,20,2000
2487,87,Taking You Home,Don Henley,20,2000
2488,88,Unconditional,Clay Davidson,20,2000
2489,89,Swear It Again,Westlife,20,2000
2490,90,Buy Me A Rose,Kenny Rogers With Alison Krauss & Billy Dean,20,2000
2491,91,Big Pimpin',Jay-Z Featuring UGK,20,2000
2492,92,Case Of The Ex (Whatcha Gonna Do),Mya,20,2000
2493,93,What You Want,DMX Featuring Sisqo,20,2000
2494,94,What'Chu Like,Da Brat Featuring Tyrese,20,2000
2495,95,Shackles (Praise You),Mary Mary,20,2000
2496,96,Who Let The Dogs Out,Baha Men,20,2000
2497,97,Change Your Mind,Sister Hazel,20,2000
2498,98,She's More,Andy Griggs,20,2000
2499,99,Yes!,Chad Brock,20,2000
2500,0,Where My Girls At?,702,35,1999
2501,1,Kiss Me,Sixpence None The Richer,32,1999
2502,2,What It's Like,Everlast,31,1999
2503,3,Slide,Goo Goo Dolls,31,1999
2504,4,Every Morning,Sugar Ray,31,1999
2505,5,I Want It That Way,Backstreet Boys,31,1999
2506,6,All Star,Smash Mouth,30,1999
2507,7,Believe,Cher,29,1999
2508,8,Scar Tissue,Red Hot Chili Peppers,29,1999
2509,9,Man! I Feel Like A Woman!,Shania Twain,28,1999
2510,10,That Don't Impress Me Much,Shania Twain,28,1999
2511,11,She's So High,Tal Bachman,28,1999
2512,12,Fly Away,Lenny Kravitz,28,1999
2513,13,No Scrubs,TLC,28,1999
2514,14,Unpretty,TLC,27,1999
2515,15,Back 2 Good,matchbox 20,27,1999
2516,16,Heartbreak Hotel,Whitney Houston Feat. Faith Evans & Kelly Price,27,1999
2517,17,Angel Of Mine,Monica,26,1999
2518,18,Someday,Sugar Ray,26,1999
2519,19,...Baby One More Time,Britney Spears,26,1999
2520,20,Back That Thang Up,Juvenile Featuring Mannie Fresh & Lil' Wayne,25,1999
2521,21,Anywhere,112 Featuring Lil'z,25,1999
2522,22,Black Balloon,Goo Goo Dolls,25,1999
2523,23,Genie In A Bottle,Christina Aguilera,25,1999
2524,24,Fortunate,Maxwell,25,1999
2525,25,If You Had My Love,Jennifer Lopez,25,1999
2526,26,Sweet Lady,Tyrese,25,1999
2527,27,The Hardest Thing,98 Degrees,24,1999
2528,28,Angel,Sarah McLachlan,24,1999
2529,29,Save Tonight,Eagle-Eye Cherry,24,1999
2530,30,Can I Get A...,Jay-Z Featuring Amil (Of Major Coinz) & Ja,24,1999
2531,31,Lately,Divine,24,1999
2532,32,Ex-Factor,Lauryn Hill,22,1999
2533,33,Smooth,Santana Featuring Rob Thomas,22,1999
2534,34,Spend My Life With You,Eric Benet Featuring Tamia,22,1999
2535,35,American Woman,Lenny Kravitz,21,1999
2536,36,Amazed,Lonestar,21,1999
2537,37,Last Kiss,Pearl Jam,21,1999
2538,38,All I Have To Give,Backstreet Boys,21,1999
2539,39,How Forever Feels,Kenny Chesney,21,1999
2540,40,I Don't Want To Miss A Thing,Mark Chesnutt,21,1999
2541,41,I Will Remember You (Live),Sarah McLachlan,20,1999
2542,42,So Anxious,Ginuwine,20,1999
2543,43,Livin' La Vida Loca,Ricky Martin,20,1999
2544,44,I'll Think Of A Reason Later,Lee Ann Womack,20,1999
2545,45,Something Like That,Tim McGraw,20,1999
2546,46,Hey Leonardo (She Likes Me For Me),Blessid Union Of Souls,20,1999
2547,47,Little Good-Byes,SHeDAISY,20,1999
2548,48,Sometimes,Britney Spears,20,1999
2549,49,If You (Lovin' Me),Silk,20,1999
2550,50,Lesson In Leavin',Jo Dee Messina,20,1999
2551,51,Steal My Sunshine,Len,20,1999
2552,52,Jigga My N****,JAY-Z,20,1999
2553,53,Tell Me It's Real,K-Ci & JoJo,20,1999
2554,54,I Still Believe,Mariah Carey,20,1999
2555,55,Single White Female,Chely Wright,20,1999
2556,56,Give It To You,Jordan Knight,20,1999
2557,57,One,Creed,20,1999
2558,58,God Must Have Spent A Little More Time On You,Alabama Featuring 'N Sync,20,1999
2559,59,I Do (Cherish You),98 Degrees,20,1999
2560,60,I Could Not Ask For More,Edwin McCain,20,1999
2561,61,She's All I Ever Had,Ricky Martin,20,1999
2562,62,Sexual (Li Da Di),Amber,20,1999
2563,63,My Own Worst Enemy,Lit,20,1999
2564,64,Happily Ever After,Case,20,1999
2565,65,Praise You,Fatboy Slim,20,1999
2566,66,Please Remember Me,Tim McGraw,20,1999
2567,67,Nann,Trick Daddy Featuring Trina,20,1999
2568,68,Out Of My Head,Fastball,20,1999
2569,69,Never Gonna Let You Go,Faith Evans,20,1999
2570,70,Holla Holla,Ja Rule,20,1999
2571,71,Heavy,Collective Soul,20,1999
2572,72,It's Not Right But It's Okay,Whitney Houston,20,1999
2573,73,Who Dat,JT Money Featuring Sole,20,1999
2574,74,Almost Doesn't Count,Brandy,20,1999
2575,75,What Ya Want,EVE & Nokio,20,1999
2576,76,Better Days (And The Bottom Drops Out),Citizen King,20,1999
2577,77,Blue Monday,Orgy,20,1999
2578,78,What's It Gonna Be?!,Busta Rhymes Featuring Janet,20,1999
2579,79,Vivrant Thing,Q-Tip,20,1999
2580,80,What's My Age Again?,Blink-182,20,1999
2581,81,Bailamos,Enrique Iglesias,20,1999
2582,82,Two Teardrops,Steve Wariner,20,1999
2583,83,Whatever You Say,Martina McBride,20,1999
2584,84,Anyone Else,Collin Raye,20,1999
2585,85,"Bills, Bills, Bills",Destiny's Child,20,1999
2586,86,Wish You Were Here,Mark Wills,20,1999
2587,87,We Like To Party!,Vengaboys,20,1999
2588,88,A Night To Remember,Joe Diffie,20,1999
2589,89,You Were Mine,Dixie Chicks,20,1999
2590,90,808,Blaque,20,1999
2591,91,You,Jesse Powell,20,1999
2592,92,You Won't Ever Be Lonely,Andy Griggs,20,1999
2593,93,You Had Me From Hello,Kenny Chesney,20,1999
2594,94,You'll Be In My Heart,Phil Collins,20,1999
2595,95,Write This Down,George Strait,20,1999
2596,96,When A Woman's Fed Up,R. Kelly,19,1999
2597,97,Lonely And Gone,Montgomery Gentry,19,1999
2598,98,All Night Long,Faith Evans Featuring Puff Daddy,19,1999
2599,99,What's So Different,Ginuwine,19,1999
2600,0,How's It Going To Be,Third Eye Blind,48,1998
2601,1,Truly Madly Deeply,Savage Garden,48,1998
2602,2,I Don't Want To Wait,Paula Cole,47,1998
2603,3,Too Close,Next,46,1998
2604,4,Together Again,Janet,44,1998
2605,5,You're Still The One,Shania Twain,42,1998
2606,6,How Do I Live,LeAnn Rimes,41,1998
2607,7,This Kiss,Faith Hill,41,1998
2608,8,My Heart Will Go On,Celine Dion,37,1998
2609,9,All My Life,K-Ci & JoJo,36,1998
2610,10,Gettin' Jiggy Wit It,Will Smith,32,1998
2611,11,Say It,Voices Of Theory,31,1998
2612,12,They Don't Know,Jon B,31,1998
2613,13,Candle In The Wind 1997/Something About The Way You Look Tonight,Elton John,30,1998
2614,14,"No, No, No",Destiny's Child,30,1998
2615,15,Sex And Candy,Marcy Playground,28,1998
2616,16,You Make Me Wanna...,Usher,28,1998
2617,17,Adia,Sarah McLachlan,27,1998
2618,18,The Boy Is Mine,Brandy & Monica,27,1998
2619,19,Make Em' Say Uhh!,"Master P Feat. Fiend, Silkk The Shocker, Mia X & Mystikal",27,1998
2620,20,When The Lights Go Out,Five,26,1998
2621,21,Deja Vu [Uptown Baby],Lord Tariq & Peter Gunz,25,1998
2622,22,Crush,Jennifer Paige,25,1998
2623,23,Looking Through Your Eyes,LeAnn Rimes,24,1998
2624,24,I'm Alright,Jo Dee Messina,24,1998
2625,25,What You Want,Mase Featuring Total,24,1998
2626,26,I Want You Back,'N Sync,24,1998
2627,27,My Way,Usher,24,1998
2628,28,Make It Hot,"Nicole Featuring Missy ""Misdemeanor"" Elliott & Mocha",23,1998
2629,29,Nice & Slow,Usher,23,1998
2630,30,Kiss The Rain,Billie Myers,23,1998
2631,31,Still Not A Player,Big Punisher Featuring Joe,23,1998
2632,32,Body Bumpin' Yippie-Yi-Yo,Public Announcement,22,1998
2633,33,Everybody [Backstreet's Back],Backstreet Boys,22,1998
2634,34,Ghetto Supastar (That Is What You Are),Pras Michel Feat. Ol' Dirty Bastard & Introducing Mya,21,1998
2635,35,Tubthumping,Chumbawamba,21,1998
2636,36,Touch It,Monifah,21,1998
2637,37,Let's Ride,Montell Jordan Feat. Master P & Silkk The Shocker,21,1998
2638,38,I Still Love You,Next,21,1998
2639,39,Victory,Puff Daddy & The Family Featuring The Notorious B.I.G. & Busta Rh,20,1998
2640,40,Cruel Summer,Ace Of Base,20,1998
2641,41,Cheers 2 U,Playa,20,1998
2642,42,Get At Me Dog,DMX Featuring Sheek Of The Lox,20,1998
2643,43,Frozen,Madonna,20,1998
2644,44,My All,Mariah Carey,20,1998
2645,45,Movin' On,Mya Featuring Silkk The Shocker,20,1998
2646,46,Come With Me,Puff Daddy Featuring Jimmy Page,20,1998
2647,47,"Money, Power & Respect",The Lox [Featuring DMX & Lil' Kim],20,1998
2648,48,Friend Of Mine,Kelly Price,20,1998
2649,49,You Only Have To Say You Love Me,Hannah Jones,20,1998
2650,50,Turn It Up [Remix]/Fire It Up,Busta Rhymes,20,1998
2651,51,Ray Of Light,Madonna,20,1998
2652,52,Money Ain't A Thang,JD Featuring Jay-Z,20,1998
2653,53,Landslide,Fleetwood Mac,20,1998
2654,54,Raise The Roof,Luke Featuring No Good But So Good,20,1998
2655,55,Ava Adore,The Smashing Pumpkins,20,1998
2656,56,Love You Down,INOJ/LATHUN,20,1998
2657,57,You Won't Forget Me,La Bouche,20,1998
2658,58,Ooh La La,Rod Stewart,20,1998
2659,59,Gone Till November,Wyclef Jean,20,1998
2660,60,Romeo And Juliet,Sylk-E. Fyne Featuring Chill,20,1998
2661,61,So Into You,Tamia,20,1998
2662,62,Who Am I,Beenie Man,20,1998
2663,63,I Got The Hook Up!,Master P Featuring Sons Of Funk,20,1998
2664,64,One Heart At A Time,Various Artists,20,1998
2665,65,I Get Lonely,Janet Featuring BLACKstreet,20,1998
2666,66,I Don't Ever Want To See You Again,Uncle Sam,20,1998
2667,67,Wishlist,Pearl Jam,20,1998
2668,68,Bitter Sweet Symphony,The Verve,20,1998
2669,69,Too Much,Spice Girls,20,1998
2670,70,The First Night,Monica,20,1998
2671,71,The Mummers' Dance,Loreena McKennitt,20,1998
2672,72,Shorty (You Keep Playin' With My Mind),Imajin Featuring Keith Murray,20,1998
2673,73,Imagination,Tamia,20,1998
2674,74,Heaven's What I Feel,Gloria Estefan,20,1998
2675,75,The City Is Mine,Jay-Z Featuring BLACKstreet,20,1998
2676,76,Burn,Militia,20,1998
